Fecha,Hora,Sesion,Direccion,Contexto HTF,Nivel de liquidez barrido,Tipo de confirmacion,Zona de entrada,Stop Loss,Take Profit,R:R,Resultado
2026-03-16,03:14:59,LONDON,BUY,"BULLISH HTF context inside 73385.18-74258.07 range. HH/HL structure with price in discount below 73655.01.","Sell-side sweep below 73432.57",BOS,"FVG: Bullish FVG between 73469.45 and 73492.59",73385.18,73864.38,4.00,"SL"
2026-03-16,03:19:59,LONDON,BUY,"BULLISH HTF context inside 73385.18-74258.07 range. HH/HL structure with price in discount below 73655.01.","Sell-side sweep below 73432.57",BOS,"FVG: Bullish FVG between 73469.45 and 73492.59",73385.18,73864.38,4.00,"SL"
2026-03-16,04:14:59,LONDON,BUY,"BULLISH HTF context inside 72888.80-73924.83 range. HH/HL structure with price in discount below 73332.46.","Sell-side sweep below 72892.04",BOS,"FVG: Bullish FVG between 73089.51 and 73096.63",72888.80,73910.15,4.00,"TP"
2026-03-17,03:09:59,LONDON,SELL,"BEARISH HTF context inside 73784.00-74459.99 range. LH/LL structure with price in premium above 74206.23.","Buy-side sweep above 74272.14",BOS,"FVG: Bearish FVG between 74404.12 and 74406.13",74276.66,73891.27,4.00,"SL"
2026-03-17,03:29:59,LONDON,SELL,"BEARISH HTF context inside 73877.56-74457.72 range. LH/LL structure with price in premium above 74262.06.","Buy-side sweep above 74272.14",BOS,"FVG: Bearish FVG between 74404.12 and 74406.13",74276.66,73891.27,4.00,"SL"
2026-03-17,03:34:59,LONDON,SELL,"BEARISH HTF context inside 73877.56-74457.72 range. LH/LL structure with price in premium above 74262.06.","Buy-side sweep above 74272.14",BOS,"FVG: Bearish FVG between 74404.12 and 74406.13",74276.66,73891.27,4.00,"SL"
2026-03-19,05:24:59,LONDON,SELL,"BEARISH HTF context inside 69900.00-70560.91 range. LH/LL structure with price in premium above 70245.09.","Buy-side sweep above 70539.56",BOS,"FVG: Bearish FVG between 70452.29 and 70459.57",70560.91,70036.01,4.00,"TP"
2026-03-20,02:09:59,LONDON,BUY,"BULLISH HTF context inside 70346.49-70927.85 range. HH/HL structure with price in discount below 70536.54.","Sell-side sweep below 70410.00",BOS,"FVG: Bullish FVG between 70262.64 and 70304.79",70346.49,70534.82,4.00,"SL"
2026-03-20,05:44:59,LONDON,BUY,"BULLISH HTF context inside 70218.68-71294.43 range. HH/HL structure with price in discount below 70539.15.","Sell-side sweep below 70261.99",BOS,"FVG: Bullish FVG between 70491.59 and 70506.54",70218.68,71367.00,3.10,"SL"
2026-03-20,09:54:59,NEW_YORK,BUY,"BULLISH HTF context inside 69589.38-70651.16 range. HH/HL structure with price in discount below 70101.57.","Sell-side sweep below 69631.49",CHOCH,"FVG: Bullish FVG between 69673.25 and 69703.93",69589.38,70085.43,4.00,"SL"
2026-03-22,02:09:59,LONDON,SELL,"BEARISH HTF context inside 69059.87-69408.27 range. LH/LL structure with price in premium above 69161.66.","Buy-side sweep above 69540.00",BOS,"FVG: Bearish FVG between 69168.91 and 69169.99",69588.79,68330.77,2.00,"TP"
2026-03-22,11:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 68542.10-69005.71 range. HH/HL structure with price in discount below 68825.80.","Sell-side sweep below 68548.32",BOS,"FVG: Bullish FVG between 68761.59 and 68769.92",68542.10,69213.07,2.00,"SL"
2026-03-23,02:29:59,LONDON,BUY,"BULLISH HTF context inside 67502.48-68915.40 range. HH/HL structure with price in discount below 68203.45.","Sell-side sweep below 67650.12",CHOCH,"FVG: Bullish FVG between 67618.42 and 67777.99",67502.48,68481.11,4.00,"TP"
2026-03-23,03:44:59,LONDON,SELL,"BEARISH HTF context inside 67502.48-68696.91 range. LH/LL structure with price in premium above 68173.46.","Buy-side sweep above 68678.00",BOS,"FVG: Bearish FVG between 68492.07 and 68500.79",68696.91,67694.51,4.00,"SL"
2026-03-23,05:54:59,LONDON,SELL,"BEARISH HTF context inside 67916.14-68714.28 range. LH/LL structure with price in premium above 68315.21.","Buy-side sweep above 68672.00",BOS,"FVG: Bearish FVG between 68594.76 and 68599.48",68714.28,68128.48,4.00,"SL"
2026-03-23,09:29:59,NEW_YORK,SELL,"BEARISH HTF context inside 69671.95-71817.09 range. LH/LL structure with price in premium above 71208.54.","Buy-side sweep above 71765.00",CHOCH,"FVG: Bearish FVG between 71439.33 and 71487.92",71817.09,70049.77,4.00,"TP"
2026-03-25,02:14:59,LONDON,SELL,"BEARISH HTF context inside 70732.67-71345.00 range. LH/LL structure with price in premium above 71109.36.","Buy-side sweep above 71250.00",BOS,"FVG: Bearish FVG between 71064.85 and 71100.00",71260.00,70703.83,2.13,"SL"
2026-03-25,02:44:59,LONDON,BUY,"BULLISH HTF context inside 70958.73-71270.11 range. HH/HL structure with price in discount below 71114.42.","Sell-side sweep below 70984.67",BOS,"FVG: Bullish FVG between 71111.00 and 71137.43",70958.73,71455.18,2.00,"SL"
2026-03-26,09:29:59,NEW_YORK,SELL,"BEARISH HTF context inside 69218.00-69877.45 range. LH/LL structure with price in premium above 69547.73.","Buy-side sweep above 69832.73",BOS,"FVG: Bearish FVG between 69669.60 and 69729.10",69877.45,69192.96,2.84,"TP"
